"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Bristol County, MA","25005","Large Fringe Metro","2","2024 ","2024",65,Not Available,Not Available,Not Available,Not Available
,"Essex County, MA","25009","Large Fringe Metro","2","2018","2018",104,790638,13.2,10.6,15.7
,"Essex County, MA","25009","Large Fringe Metro","2","2019","2019",130,789034,16.5,13.6,19.3
,"Essex County, MA","25009","Large Fringe Metro","2","2020","2020",132,791263,16.7,13.8,19.5
,"Essex County, MA","25009","Large Fringe Metro","2","2021","2021",141,807074,17.5,14.6,20.4
,"Essex County, MA","25009","Large Fringe Metro","2","2022","2022",149,Not Available,Not Available,Not Available,Not Available
,"Essex County, MA","25009","Large Fringe Metro","2","2023","2023",123,Not Available,Not Available,Not Available,Not Available
,"Essex County, MA","25009","Large Fringe Metro","2","2024 ","2024",105,Not Available,Not Available,Not Available,Not Available
,"Franklin County, MA","25011","Micropolitan (Nonmetro)","5","2021","2021",12,71015,16.9,8.7,29.5
,"Franklin County, MA","25011","Micropolitan (Nonmetro)","5","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Franklin County, MA","25011","Micropolitan (Nonmetro)","5","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Hampden County, MA","25013","Medium Metro","3","2018","2018",76,470406,16.2,12.7,20.2
,"Hampden County, MA","25013","Medium Metro","3","2019","2019",71,466372,15.2,11.9,19.2
,"Hampden County, MA","25013","Medium Metro","3","2020","2020",74,463986,15.9,12.5,20.0
,"Hampden County, MA","25013","Medium Metro","3","2021","2021",99,462718,21.4,17.4,26.0
,"Hampden County, MA","25013","Medium Metro","3","2022","2022",126,Not Available,Not Available,Not Available,Not Available
,"Hampden County, MA","25013","Medium Metro","3","2023","2023",138,Not Available,Not Available,Not Available,Not Available
,"Hampden County, MA","25013","Medium Metro","3","2024 ","2024",95,Not Available,Not Available,Not Available,Not Available
,"Hampshire County, MA","25015","Small Metro","4","2018","2018",11,161355,6.8,3.4,12.2
,"Hampshire County, MA","25015","Small Metro","4","2019","2019",17,160830,10.6,6.2,16.9
,"Hampshire County, MA","25015","Small Metro","4","2020","2020",16,161401,9.9,5.7,16.1
,"Hampshire County, MA","25015","Small Metro","4","2021","2021",18,161572,11.1,6.6,17.6
,"Hampshire County, MA","25015","Small Metro","4","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Hampshire County, MA","25015","Small Metro","4","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Hampshire County, MA","25015","Small Metro","4","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, MA","25017","Large Fringe Metro","2","2018","2018",108,1614714,6.7,5.4,7.9
,"Middlesex County, MA","25017","Large Fringe Metro","2","2019","2019",111,1611699,6.9,5.6,8.2
,"Middlesex County, MA","25017","Large Fringe Metro","2","2020","2020",148,1609379,9.2,7.7,10.7
,"Middlesex County, MA","25017","Large Fringe Metro","2","2021","2021",169,1614742,10.5,8.9,12.0
,"Middlesex County, MA","25017","Large Fringe Metro","2","2022","2022",193,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, MA","25017","Large Fringe Metro","2","2023","2023",177,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, MA","25017","Large Fringe Metro","2","2024 ","2024",119,Not Available,Not Available,Not Available,Not Available
,"Norfolk County, MA","25021","Large Fringe Metro","2","2018","2018",62,705388,8.8,6.7,11.3
,"Norfolk County, MA","25021","Large Fringe Metro","2","2019","2019",47,706775,6.6,4.9,8.8
,"Norfolk County, MA","25021","Large Fringe Metro","2","2020","2020",60,709409,8.5,6.5,10.9
,"Norfolk County, MA","25021","Large Fringe Metro","2","2021","2021",75,724505,10.4,8.1,13.0
,"Norfolk County, MA","25021","Large Fringe Metro","2","2022","2022",77,Not Available,Not Available,Not Available,Not Available
,"Norfolk County, MA","25021","Large Fringe Metro","2","2023","2023",87,Not Available,Not Available,Not Available,Not Available
,"Norfolk County, MA","25021","Large Fringe Metro","2","2024 ","2024",50,Not Available,Not Available,Not Available,Not Available
,"Plymouth County, MA","25023","Large Fringe Metro","2","2018","2018",62,518132,12.0,9.2,15.3
,"Plymouth County, MA","25023","Large Fringe Metro","2","2019","2019",58,521202,11.1,8.5,14.4
,"Plymouth County, MA","25023","Large Fringe Metro","2","2020","2020",63,523738,12.0,9.2,15.4
,"Plymouth County, MA","25023","Large Fringe Metro","2","2021","2021",82,533003,15.4,12.2,19.1
,"Plymouth County, MA","25023","Large Fringe Metro","2","2022","2022",99,Not Available,Not Available,Not Available,Not Available
,"Plymouth County, MA","25023","Large Fringe Metro","2","2023","2023",95,Not Available,Not Available,Not Available,Not Available
,"Plymouth County, MA","25023","Large Fringe Metro","2","2024 ","2024",69,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, MA","25025","Large Central Metro","1","2018","2018",96,807252,11.9,9.6,14.5
,"Suffolk County, MA","25025","Large Central Metro","1","2019","2019",117,803907,14.6,11.9,17.2
,"Suffolk County, MA","25025","Large Central Metro","1","2020","2020",156,801582,19.5,16.4,22.5
,"Suffolk County, MA","25025","Large Central Metro","1","2021","2021",177,771245,22.9,19.6,26.3
,"Suffolk County, MA","25025","Large Central Metro","1","2022","2022",189,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, MA","25025","Large Central Metro","1","2023","2023",229,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, MA","25025","Large Central Metro","1","2024 ","2024",143,Not Available,Not Available,Not Available,Not Available
,"Worcester County, MA","25027","Medium Metro","3","2018","2018",86,830839,10.4,8.3,12.8
,"Worcester County, MA","25027","Medium Metro","3","2019","2019",92,830622,11.1,8.9,13.6
,"Worcester County, MA","25027","Medium Metro","3","2020","2020",122,829212,14.7,12.1,17.3
,"Worcester County, MA","25027","Medium Metro","3","2021","2021",143,862029,16.6,13.9,19.3
,"Worcester County, MA","25027","Medium Metro","3","2022","2022",170,Not Available,Not Available,Not Available,Not Available
,"Worcester County, MA","25027","Medium Metro","3","2023","2023",153,Not Available,Not Available,Not Available,Not Available
,"Worcester County, MA","25027","Medium Metro","3","2024 ","2024",124,Not Available,Not Available,Not Available,Not Available
,"Bay County, MI","26017","Small Metro","4","2019","2019",10,103126,9.7,4.7,17.8
,"Bay County, MI","26017","Small Metro","4","2020","2020",13,102387,12.7,6.8,21.7
,"Bay County, MI","26017","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Berrien County, MI","26021","Small Metro","4","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Berrien County, MI","26021","Small Metro","4","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Calhoun County, MI","26025","Small Metro","4","2018","2018",12,134487,8.9,4.6,15.6
,"Calhoun County, MI","26025","Small Metro","4","2020","2020",12,133580,9.0,4.6,15.7
,"Calhoun County, MI","26025","Small Metro","4","2021","2021",12,133819,9.0,4.6,15.7
,"Calhoun County, MI","26025","Small Metro","4","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Calhoun County, MI","26025","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Calhoun County, MI","26025","Small Metro","4","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Genesee County, MI","26049","Medium Metro","3","2018","2018",83,406892,20.4,16.2,25.3
,"Genesee County, MI","26049","Medium Metro","3","2019","2019",75,405813,18.5,14.5,23.2
,"Genesee County, MI","26049","Medium Metro","3","2020","2020",60,404794,14.8,11.3,19.1
,"Genesee County, MI","26049","Medium Metro","3","2021","2021",80,404208,19.8,15.7,24.6
,"Genesee County, MI","26049","Medium Metro","3","2022","2022",97,Not Available,Not Available,Not Available,Not Available
,"Genesee County, MI","26049","Medium Metro","3","2023","2023",116,Not Available,Not Available,Not Available,Not Available
,"Genesee County, MI","26049","Medium Metro","3","2024 ","2024",77,Not Available,Not Available,Not Available,Not Available
,"Ingham County, MI","26065","Medium Metro","3","2018","2018",30,292735,10.2,6.9,14.6
,"Ingham County, MI","26065","Medium Metro","3","2019","2019",35,292406,12.0,8.3,16.6
,"Ingham County, MI","26065","Medium Metro","3","2020","2020",25,290609,8.6,5.6,12.7
,"Ingham County, MI","26065","Medium Metro","3","2021","2021",36,284034,12.7,8.9,17.5
,"Ingham County, MI","26065","Medium Metro","3","2022","2022",46,Not Available,Not Available,Not Available,Not Available
,"Ingham County, MI","26065","Medium Metro","3","2023","2023",51,Not Available,Not Available,Not Available,Not Available
,"Ingham County, MI","26065","Medium Metro","3","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Jackson County, MI","26075","Small Metro","4","2021","2021",11,160050,6.9,3.4,12.3
,"Jackson County, MI","26075","Small Metro","4","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Kalamazoo County, MI","26077","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Kalamazoo County, MI","26077","Medium Metro","3","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Kent County, MI","26081","Large Central Metro","1","2018","2018",27,653786,4.1,2.7,6.0
,"Kent County, MI","26081","Large Central Metro","1","2019","2019",36,656955,5.5,3.8,7.6
,"Kent County, MI","26081","Large Central Metro","1","2020","2020",28,658708,4.3,2.8,6.1
,"Kent County, MI","26081","Large Central Metro","1","2021","2021",51,658046,7.8,5.8,10.2
,"Kent County, MI","26081","Large Central Metro","1","2022","2022",44,Not Available,Not Available,Not Available,Not Available
,"Kent County, MI","26081","Large Central Metro","1","2023","2023",49,Not Available,Not Available,Not Available,Not Available
,"Kent County, MI","26081","Large Central Metro","1","2024 ","2024",37,Not Available,Not Available,Not Available,Not Available
,"Lenawee County, MI","26091","Micropolitan (Nonmetro)","5","2021","2021",13,98956,13.1,7.0,22.5
,"Lenawee County, MI","26091","Micropolitan (Nonmetro)","5","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Livingston County, MI","26093","Large Fringe Metro","2","2019","2019",10,191995,5.2,2.5,9.6
,"Livingston County, MI","26093","Large Fringe Metro","2","2020","2020",10,192335,5.2,2.5,9.6
,"Macomb County, MI","26099","Large Fringe Metro","2","2018","2018",88,874759,10.1,8.1,12.4
,"Macomb County, MI","26099","Large Fringe Metro","2","2019","2019",66,873972,7.6,5.8,9.6
,"Macomb County, MI","26099","Large Fringe Metro","2","2020","2020",83,870791,9.5,7.6,11.8
,"Macomb County, MI","26099","Large Fringe Metro","2","2021","2021",85,876792,9.7,7.7,12.0
,"Macomb County, MI","26099","Large Fringe Metro","2","2022","2022",116,Not Available,Not Available,Not Available,Not Available
,"Macomb County, MI","26099","Large Fringe Metro","2","2023","2023",100,Not Available,Not Available,Not Available,Not Available
,"Macomb County, MI","26099","Large Fringe Metro","2","2024 ","2024",74,Not Available,Not Available,Not Available,Not Available
,"Monroe County, MI","26115","Small Metro","4","2018","2018",14,150439,9.3,5.1,15.6
,"Monroe County, MI","26115","Small Metro","4","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Monroe County, MI","26115","Small Metro","4","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Muskegon County, MI","26121","Small Metro","4","2018","2018",12,173588,6.9,3.6,12.1
,"Muskegon County, MI","26121","Small Metro","4","2019","2019",12,173566,6.9,3.6,12.1
,"Muskegon County, MI","26121","Small Metro","4","2020","2020",17,173883,9.8,5.7,15.7
,"Muskegon County, MI","26121","Small Metro","4","2021","2021",21,176511,11.9,7.4,18.2
,"Muskegon County, MI","26121","Small Metro","4","2022","2022",32,Not Available,Not Available,Not Available,Not Available
,"Muskegon County, MI","26121","Small Metro","4","2023","2023",27,Not Available,Not Available,Not Available,Not Available
,"Muskegon County, MI","26121","Small Metro","4","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Oakland County, MI","26125","Large Fringe Metro","2","2018","2018",39,1259201,3.1,2.2,4.2
,"Oakland County, MI","26125","Large Fringe Metro","2","2019","2019",19,1257584,1.5,0.9,2.4
,"Oakland County, MI","26125","Large Fringe Metro","2","2020","2020",34,1253459,2.7,1.9,3.8
,"Oakland County, MI","26125","Large Fringe Metro","2","2021","2021",89,1270017,7.0,5.6,8.6
,"Oakland County, MI","26125","Large Fringe Metro","2","2022","2022",93,Not Available,Not Available,Not Available,Not Available
,"Oakland County, MI","26125","Large Fringe Metro","2","2023","2023",116,Not Available,Not Available,Not Available,Not Available
,"Oakland County, MI","26125","Large Fringe Metro","2","2024 ","2024",83,Not Available,Not Available,Not Available,Not Available
,"Ottawa County, MI","26139","Large Fringe Metro","2","2018","2018",11,290494,3.8,1.9,6.8
,"Ottawa County, MI","26139","Large Fringe Metro","2","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Saginaw County, MI","26145","Small Metro","4","2018","2018",16,190800,8.4,4.8,13.6
,"Saginaw County, MI","26145","Small Metro","4","2019","2019",20,190539,10.5,6.4,16.2
,"Saginaw County, MI","26145","Small Metro","4","2020","2020",23,189868,12.1,7.7,18.2
,"Saginaw County, MI","26145","Small Metro","4","2021","2021",27,189591,14.2,9.4,20.7
,"Saginaw County, MI","26145","Small Metro","4","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Saginaw County, MI","26145","Small Metro","4","2023","2023",33,Not Available,Not Available,Not Available,Not Available
,"Saginaw County, MI","26145","Small Metro","4","2024 ","2024",29,Not Available,Not Available,Not Available,Not Available
,"St. Clair County, MI","26147","Large Fringe Metro","2","2018","2018",12,159337,7.5,3.9,13.2
,"St. Clair County, MI","26147","Large Fringe Metro","2","2021","2021",15,160053,9.4,5.2,15.5
,"St. Clair County, MI","26147","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"St. Clair County, MI","26147","Large Fringe Metro","2","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Washtenaw County, MI","26161","Medium Metro","3","2018","2018",34,370963,9.2,6.3,12.8
,"Washtenaw County, MI","26161","Medium Metro","3","2019","2019",26,367601,7.1,4.6,10.4
,"Washtenaw County, MI","26161","Medium Metro","3","2020","2020",20,366473,5.5,3.3,8.4
,"Washtenaw County, MI","26161","Medium Metro","3","2021","2021",22,369390,6.0,3.7,9.0
,"Washtenaw County, MI","26161","Medium Metro","3","2022","2022",39,Not Available,Not Available,Not Available,Not Available
,"Washtenaw County, MI","26161","Medium Metro","3","2023","2023",37,Not Available,Not Available,Not Available,Not Available
,"Washtenaw County, MI","26161","Medium Metro","3","2024 ","2024",23,Not Available,Not Available,Not Available,Not Available
,"Wayne County, MI","26163","Large Central Metro","1","2018","2018",307,1753893,17.5,15.5,19.5
